5.42390000e+04,5.40310000e+04,5.40310000e+04,5.41750000e+04,5.45910000e+04,5.49110000e+04,5.51030000e+04,5.52630000e+04,5.50550000e+04,5.44950000e+04,5.42390000e+04,5.42390000e+04,5.40310000e+04,5.37430000e+04,5.40310000e+04,5.34870000e+04,5.37430000e+04,5.39030000e+04,5.39510000e+04,5.37430000e+04,5.40790000e+04,5.37910000e+04,5.32470000e+04,5.35350000e+04,5.35830000e+04,5.38550000e+04,5.33750000e+04,5.37910000e+04,5.34870000e+04,5.33750000e+04,5.34870000e+04,5.35350000e+04,5.37910000e+04,5.39030000e+04,5.35350000e+04,5.36470000e+04,5.37430000e+04,5.39030000e+04,5.29270000e+04,5.40310000e+04,5.34230000e+04,5.31990000e+04,5.34870000e+04,5.34230000e+04,5.36470000e+04,5.33750000e+04,5.33750000e+04,5.31350000e+04,5.32470000e+04,5.35830000e+04,5.34870000e+04,5.31990000e+04,5.38550000e+04,5.35830000e+04,5.33750000e+04,5.34230000e+04,5.32470000e+04,5.32950000e+04,5.31990000e+04,5.31350000e+04,5.31350000e+04,5.29750000e+04,5.31990000e+04,5.30230000e+04,5.33750000e+04,5.34230000e+04,5.32950000e+04,5.36950000e+04,5.42870000e+04,5.34870000e+04,5.35350000e+04,5.37430000e+04,5.31990000e+04,5.32470000e+04,5.39030000e+04,5.34870000e+04,5.33750000e+04,5.31350000e+04,5.34870000e+04,5.30870000e+04,5.35350000e+04,5.35830000e+04,5.32950000e+04,5.31990000e+04,5.35830000e+04,5.33750000e+04,5.34230000e+04,5.35350000e+04,5.37430000e+04,5.32950000e+04,5.29270000e+04,5.31990000e+04,5.31990000e+04,5.35830000e+04,5.39510000e+04,5.34870000e+04,5.34230000e+04,5.34870000e+04,5.34870000e+04,5.31350000e+04,5.34870000e+04,5.30230000e+04,5.31990000e+04,5.36470000e+04,5.33750000e+04,5.35830000e+04,5.37910000e+04,5.37430000e+04,5.35350000e+04,5.32950000e+04,5.36950000e+04,5.32950000e+04,5.33750000e+04,5.33750000e+04,5.34870000e+04,5.31350000e+04,5.32950000e+04,5.32950000e+04,5.33750000e+04,5.33750000e+04,5.34870000e+04,5.32950000e+04
5.38550000e+04,5.35830000e+04,5.42390000e+04,5.46390000e+04,5.43350000e+04,5.45430000e+04,5.50070000e+04,5.48630000e+04,5.46390000e+04,5.44950000e+04,5.41270000e+04,5.40310000e+04,5.38550000e+04,5.37430000e+04,5.40310000e+04,5.40310000e+04,5.36470000e+04,5.33750000e+04,5.38550000e+04,5.34230000e+04,5.38550000e+04,5.36470000e+04,5.37430000e+04,5.39030000e+04,5.36470000e+04,5.37910000e+04,5.35350000e+04,5.34230000e+04,5.36470000e+04,5.39030000e+04,5.34870000e+04,5.34870000e+04,5.37430000e+04,5.34870000e+04,5.34870000e+04,5.34230000e+04,5.35830000e+04,5.35830000e+04,5.31350000e+04,5.30230000e+04,5.31990000e+04,5.38550000e+04,5.35350000e+04,5.36470000e+04,5.35350000e+04,5.35830000e+04,5.33750000e+04,5.36950000e+04,5.36950000e+04,5.33750000e+04,5.33750000e+04,5.36470000e+04,5.32470000e+04,5.34870000e+04,5.36950000e+04,5.30870000e+04,5.34870000e+04,5.35350000e+04,5.30230000e+04,5.36470000e+04,5.40310000e+04,5.29750000e+04,5.33750000e+04,5.35830000e+04,5.37430000e+04,5.31350000e+04,5.35830000e+04,5.37430000e+04,5.31990000e+04,5.36950000e+04,5.36470000e+04,5.32470000e+04,5.34870000e+04,5.35830000e+04,5.37910000e+04,5.37910000e+04,5.33750000e+04,5.32470000e+04,5.30870000e+04,5.34870000e+04,5.34870000e+04,5.36950000e+04,5.32950000e+04,5.30870000e+04,5.31990000e+04,5.28630000e+04,5.36470000e+04,5.30870000e+04,5.34870000e+04,5.31990000e+04,5.35350000e+04,5.34870000e+04,5.28630000e+04,5.36470000e+04,5.36470000e+04,5.34870000e+04,5.31990000e+04,5.31350000e+04,5.34870000e+04,5.32950000e+04,5.32470000e+04,5.34870000e+04,5.31350000e+04,5.35830000e+04,5.35830000e+04,5.36470000e+04,5.35830000e+04,5.37430000e+04,5.32470000e+04,5.34870000e+04,5.35350000e+04,5.36470000e+04,5.31350000e+04,5.32470000e+04,5.36470000e+04,5.33750000e+04,5.31990000e+04,5.32950000e+04,5.32950000e+04,5.37430000e+04,5.33750000e+04,5.31990000e+04
5.40790000e+04,5.39510000e+04,5.40310000e+04,5.46870000e+04,5.44310000e+04,5.46870000e+04,5.46390000e+04,5.50070000e+04,5.41750000e+04,5.39510000e+04,5.40790000e+04,5.38550000e+04,5.33750000e+04,5.40790000e+04,5.38550000e+04,5.36470000e+04,5.36950000e+04,5.39510000e+04,5.37430000e+04,5.37430000e+04,5.38550000e+04,5.36950000e+04,5.35350000e+04,5.42390000e+04,5.41270000e+04,5.35350000e+04,5.34230000e+04,5.39030000e+04,5.33750000e+04,5.31350000e+04,5.34870000e+04,5.32470000e+04,5.37910000e+04,5.39510000e+04,5.41750000e+04,5.39510000e+04,5.36470000e+04,5.37430000e+04,5.37430000e+04,5.38550000e+04,5.34230000e+04,5.40310000e+04,5.35830000e+04,5.34230000e+04,5.31990000e+04,5.32950000e+04,5.35350000e+04,5.37430000e+04,5.40790000e+04,5.37910000e+04,5.31990000e+04,5.35350000e+04,5.35350000e+04,5.35830000e+04,5.35830000e+04,5.32950000e+04,5.36470000e+04,5.34870000e+04,5.32950000e+04,5.33750000e+04,5.33750000e+04,5.38550000e+04,5.34230000e+04,5.31350000e+04,5.34230000e+04,5.32950000e+04,5.35830000e+04,5.40790000e+04,5.34230000e+04,5.39510000e+04,5.38550000e+04,5.35350000e+04,5.35350000e+04,5.35350000e+04,5.37430000e+04,5.30870000e+04,5.32470000e+04,5.34230000e+04,5.31350000e+04,5.30230000e+04,5.34230000e+04,5.35350000e+04,5.35830000e+04,5.34870000e+04,5.33750000e+04,5.37910000e+04,5.39030000e+04,5.36470000e+04,5.35830000e+04,5.34230000e+04,5.30870000e+04,5.35830000e+04,5.34230000e+04,5.32950000e+04,5.30870000e+04,5.35830000e+04,5.35350000e+04,5.37430000e+04,5.39510000e+04,5.38550000e+04,5.32470000e+04,5.36950000e+04,5.32470000e+04,5.32950000e+04,5.34870000e+04,5.39030000e+04,5.39510000e+04,5.31990000e+04,5.35350000e+04,5.30230000e+04,5.35350000e+04,5.33750000e+04,5.29750000e+04,5.37910000e+04,5.31350000e+04,5.36950000e+04,5.35350000e+04,5.31990000e+04,5.34870000e+04,5.34870000e+04,5.37430000e+04,5.37910000e+04
5.39510000e+04,5.41270000e+04,5.41270000e+04,5.37910000e+04,5.40790000e+04,5.38550000e+04,5.40310000e+04,5.42390000e+04,5.37430000e+04,5.35830000e+04,5.39510000e+04,5.34870000e+04,5.34870000e+04,5.36470000e+04,5.38550000e+04,5.33750000e+04,5.32470000e+04,5.36470000e+04,5.36950000e+04,5.34230000e+04,5.36470000e+04,5.31990000e+04,5.32950000e+04,5.33750000e+04,5.37430000e+04,5.34870000e+04,5.30870000e+04,5.34870000e+04,5.36470000e+04,5.30870000e+04,5.30230000e+04,5.35350000e+04,5.38550000e+04,5.32470000e+04,5.36950000e+04,5.36470000e+04,5.37910000e+04,5.36950000e+04,5.35350000e+04,5.39510000e+04,5.41750000e+04,5.31990000e+04,5.35830000e+04,5.36470000e+04,5.33750000e+04,5.31990000e+04,5.34870000e+04,5.31990000e+04,5.35350000e+04,5.36470000e+04,5.30230000e+04,5.32470000e+04,5.35350000e+04,5.36950000e+04,5.38550000e+04,5.36950000e+04,5.36470000e+04,5.31350000e+04,5.34230000e+04,5.33750000e+04,5.37430000e+04,5.34870000e+04,5.34230000e+04,5.32950000e+04,5.30870000e+04,5.37430000e+04,5.36950000e+04,5.32950000e+04,5.32950000e+04,5.39510000e+04,5.35830000e+04,5.36470000e+04,5.36950000e+04,5.32950000e+04,5.31350000e+04,5.32470000e+04,5.31990000e+04,5.32950000e+04,5.35350000e+04,5.35830000e+04,5.31990000e+04,5.34870000e+04,5.34870000e+04,5.32950000e+04,5.39510000e+04,5.38550000e+04,5.38550000e+04,5.35830000e+04,5.30870000e+04,5.35830000e+04,5.31990000e+04,5.37430000e+04,5.31990000e+04,5.33750000e+04,5.34230000e+04,5.39030000e+04,5.32470000e+04,5.32470000e+04,5.31350000e+04,5.35350000e+04,5.34230000e+04,5.32950000e+04,5.29750000e+04,5.36950000e+04,5.36470000e+04,5.34230000e+04,5.32950000e+04,5.33750000e+04,5.32470000e+04,5.30230000e+04,5.35350000e+04,5.36950000e+04,5.33750000e+04,5.37430000e+04,5.34230000e+04,5.32950000e+04,5.32470000e+04,5.33750000e+04,5.34870000e+04,5.36470000e+04,5.31350000e+04,5.32470000e+04
5.51030000e+04,5.43350000e+04,5.39030000e+04,5.37910000e+04,5.37430000e+04,5.36470000e+04,5.39510000e+04,5.40310000e+04,5.40310000e+04,5.36470000e+04,5.34230000e+04,5.36470000e+04,5.37430000e+04,5.39030000e+04,5.37430000e+04,5.36470000e+04,5.35830000e+04,5.37430000e+04,5.37430000e+04,5.37430000e+04,5.35350000e+04,5.35830000e+04,5.36470000e+04,5.36470000e+04,5.38550000e+04,5.37430000e+04,5.34870000e+04,5.35350000e+04,5.39030000e+04,5.38550000e+04,5.32950000e+04,5.34870000e+04,5.38550000e+04,5.38550000e+04,5.34230000e+04,5.39510000e+04,5.38550000e+04,5.36950000e+04,5.31990000e+04,5.39030000e+04,5.31350000e+04,5.34230000e+04,5.32950000e+04,5.32950000e+04,5.40790000e+04,5.32950000e+04,5.35830000e+04,5.31990000e+04,5.39030000e+04,5.37430000e+04,5.35830000e+04,5.31990000e+04,5.32950000e+04,5.37910000e+04,5.39510000e+04,5.32950000e+04,5.34870000e+04,5.38550000e+04,5.29750000e+04,5.35350000e+04,5.34870000e+04,5.33750000e+04,5.33750000e+04,5.33750000e+04,5.32950000e+04,5.34230000e+04,5.37910000e+04,5.34230000e+04,5.35830000e+04,5.35830000e+04,5.34870000e+04,5.37430000e+04,5.36470000e+04,5.31350000e+04,5.33750000e+04,5.33750000e+04,5.33750000e+04,5.38550000e+04,5.38550000e+04,5.33750000e+04,5.33750000e+04,5.34230000e+04,5.37430000e+04,5.34230000e+04,5.37430000e+04,5.34870000e+04,5.31990000e+04,5.34870000e+04,5.36470000e+04,5.31990000e+04,5.34870000e+04,5.32470000e+04,5.31990000e+04,5.32950000e+04,5.31990000e+04,5.37430000e+04,5.36470000e+04,5.35830000e+04,5.36470000e+04,5.41270000e+04,5.36470000e+04,5.32950000e+04,5.30870000e+04,5.42390000e+04,5.32950000e+04,5.30230000e+04,5.35830000e+04,5.38550000e+04,5.32950000e+04,5.29270000e+04,5.31990000e+04,5.34230000e+04,5.37430000e+04,5.36950000e+04,5.32950000e+04,5.27510000e+04,5.36950000e+04,5.33750000e+04,5.36470000e+04,5.36470000e+04,5.34870000e+04,5.32950000e+04
5.42390000e+04,5.44310000e+04,5.40790000e+04,5.37910000e+04,5.44950000e+04,5.40790000e+04,5.36470000e+04,5.36950000e+04,5.36950000e+04,5.36950000e+04,5.36950000e+04,5.40790000e+04,5.37430000e+04,5.38550000e+04,5.37430000e+04,5.37430000e+04,5.37430000e+04,5.34230000e+04,5.39510000e+04,5.35830000e+04,5.39030000e+04,5.35830000e+04,5.37430000e+04,5.34870000e+04,5.36470000e+04,5.37430000e+04,5.34870000e+04,5.38550000e+04,5.33750000e+04,5.33750000e+04,5.37910000e+04,5.35830000e+04,5.34230000e+04,5.34870000e+04,5.42390000e+04,5.37910000e+04,5.36470000e+04,5.35350000e+04,5.37430000e+04,5.34230000e+04,5.38550000e+04,5.38550000e+04,5.35830000e+04,5.31350000e+04,5.35350000e+04,5.35830000e+04,5.38550000e+04,5.35830000e+04,5.29750000e+04,5.36470000e+04,5.36950000e+04,5.33750000e+04,5.31350000e+04,5.37430000e+04,5.35350000e+04,5.36470000e+04,5.33750000e+04,5.36950000e+04,5.39510000e+04,5.38550000e+04,5.39510000e+04,5.29750000e+04,5.36950000e+04,5.36950000e+04,5.34870000e+04,5.34870000e+04,5.36950000e+04,5.38550000e+04,5.32950000e+04,5.35830000e+04,5.35350000e+04,5.33750000e+04,5.35830000e+04,5.36470000e+04,5.34870000e+04,5.33750000e+04,5.34870000e+04,5.32470000e+04,5.36470000e+04,5.34230000e+04,5.36950000e+04,5.34870000e+04,5.35350000e+04,5.34230000e+04,5.33750000e+04,5.28630000e+04,5.34870000e+04,5.34870000e+04,5.33750000e+04,5.36470000e+04,5.34230000e+04,5.32470000e+04,5.37430000e+04,5.31350000e+04,5.37910000e+04,5.36470000e+04,5.32950000e+04,5.32950000e+04,5.36470000e+04,5.36470000e+04,5.36470000e+04,5.34870000e+04,5.38550000e+04,5.34870000e+04,5.35830000e+04,5.35350000e+04,5.34230000e+04,5.41270000e+04,5.35350000e+04,5.33750000e+04,5.34870000e+04,5.34230000e+04,5.34870000e+04,5.32950000e+04,5.32950000e+04,5.35350000e+04,5.30870000e+04,5.33750000e+04,5.30230000e+04,5.35350000e+04,5.34870000e+04,5.30230000e+04
5.40790000e+04,5.41750000e+04,5.41750000e+04,5.42390000e+04,5.41750000e+04,5.40310000e+04,5.37430000e+04,5.40790000e+04,5.39030000e+04,5.43350000e+04,5.39030000e+04,5.41750000e+04,5.35830000e+04,5.32470000e+04,5.39030000e+04,5.39510000e+04,5.36470000e+04,5.39030000e+04,5.34870000e+04,5.42870000e+04,5.32950000e+04,5.37910000e+04,5.35830000e+04,5.34870000e+04,5.34230000e+04,5.37430000e+04,5.36950000e+04,5.36950000e+04,5.32470000e+04,5.30870000e+04,5.32950000e+04,5.35350000e+04,5.34230000e+04,5.35350000e+04,5.34870000e+04,5.36950000e+04,5.37430000e+04,5.34230000e+04,5.30870000e+04,5.35830000e+04,5.34870000e+04,5.35830000e+04,5.33750000e+04,5.31990000e+04,5.35830000e+04,5.31350000e+04,5.34230000e+04,5.28630000e+04,5.34230000e+04,5.35350000e+04,5.35830000e+04,5.36950000e+04,5.36950000e+04,5.36470000e+04,5.28630000e+04,5.40310000e+04,5.32950000e+04,5.38550000e+04,5.32950000e+04,5.35830000e+04,5.33750000e+04,5.34230000e+04,5.31350000e+04,5.33750000e+04,5.34870000e+04,5.35350000e+04,5.35350000e+04,5.35350000e+04,5.36470000e+04,5.36950000e+04,5.34230000e+04,5.38550000e+04,5.35350000e+04,5.35350000e+04,5.40790000e+04,5.33750000e+04,5.32950000e+04,5.32470000e+04,5.35350000e+04,5.29750000e+04,5.32950000e+04,5.35830000e+04,5.35830000e+04,5.37910000e+04,5.31990000e+04,5.33750000e+04,5.34870000e+04,5.32950000e+04,5.35350000e+04,5.34230000e+04,5.34230000e+04,5.35830000e+04,5.30230000e+04,5.36470000e+04,5.34230000e+04,5.35830000e+04,5.34870000e+04,5.42390000e+04,5.39030000e+04,5.36470000e+04,5.32950000e+04,5.39510000e+04,5.33750000e+04,5.41270000e+04,5.41270000e+04,5.33750000e+04,5.36470000e+04,5.32950000e+04,5.30230000e+04,5.32470000e+04,5.30870000e+04,5.30230000e+04,5.30870000e+04,5.35350000e+04,5.36950000e+04,5.34870000e+04,5.36470000e+04,5.34230000e+04,5.33750000e+04,5.37430000e+04,5.36950000e+04,5.34230000e+04
5.41270000e+04,5.39030000e+04,5.41270000e+04,5.41270000e+04,5.38550000e+04,5.33750000e+04,5.35350000e+04,5.39510000e+04,5.36950000e+04,5.38550000e+04,5.33750000e+04,5.34870000e+04,5.36950000e+04,5.35350000e+04,5.40310000e+04,5.36470000e+04,5.35350000e+04,5.36950000e+04,5.33750000e+04,5.38550000e+04,5.32950000e+04,5.32470000e+04,5.36470000e+04,5.34230000e+04,5.35830000e+04,5.33750000e+04,5.37910000e+04,5.37910000e+04,5.40790000e+04,5.35830000e+04,5.33750000e+04,5.37430000e+04,5.35830000e+04,5.35350000e+04,5.39030000e+04,5.35830000e+04,5.39030000e+04,5.35350000e+04,5.35830000e+04,5.36470000e+04,5.40790000e+04,5.32470000e+04,5.31990000e+04,5.34230000e+04,5.31350000e+04,5.34870000e+04,5.36470000e+04,5.31990000e+04,5.34870000e+04,5.32950000e+04,5.36470000e+04,5.39030000e+04,5.34870000e+04,5.32470000e+04,5.32470000e+04,5.33750000e+04,5.34870000e+04,5.32470000e+04,5.33750000e+04,5.41270000e+04,5.36470000e+04,5.34230000e+04,5.31990000e+04,5.34870000e+04,5.36470000e+04,5.34870000e+04,5.35830000e+04,5.30230000e+04,5.32950000e+04,5.33750000e+04,5.34870000e+04,5.34230000e+04,5.34230000e+04,5.35830000e+04,5.32470000e+04,5.29750000e+04,5.29750000e+04,5.35830000e+04,5.35350000e+04,5.36950000e+04,5.35830000e+04,5.37910000e+04,5.29750000e+04,5.32950000e+04,5.36950000e+04,5.31990000e+04,5.35830000e+04,5.35830000e+04,5.35830000e+04,5.36470000e+04,5.35350000e+04,5.37910000e+04,5.36470000e+04,5.34230000e+04,5.32950000e+04,5.35350000e+04,5.31990000e+04,5.34870000e+04,5.32470000e+04,5.36950000e+04,5.33750000e+04,5.35350000e+04,5.35830000e+04,5.37910000e+04,5.32470000e+04,5.34870000e+04,5.31350000e+04,5.33750000e+04,5.30870000e+04,5.36950000e+04,5.40310000e+04,5.35350000e+04,5.32950000e+04,5.36470000e+04,5.32470000e+04,5.34230000e+04,5.30230000e+04,5.34230000e+04,5.34870000e+04,5.34230000e+04,5.30870000e+04,5.34230000e+04
5.38550000e+04,5.36950000e+04,5.35830000e+04,5.35350000e+04,5.37430000e+04,5.37430000e+04,5.39030000e+04,5.37910000e+04,5.35350000e+04,5.33750000e+04,5.35830000e+04,5.35350000e+04,5.39510000e+04,5.34870000e+04,5.36470000e+04,5.35830000e+04,5.39510000e+04,5.35830000e+04,5.32950000e+04,5.35830000e+04,5.35350000e+04,5.35350000e+04,5.34870000e+04,5.31350000e+04,5.33750000e+04,5.34870000e+04,5.33750000e+04,5.35830000e+04,5.31350000e+04,5.32950000e+04,5.33750000e+04,5.39030000e+04,5.32950000e+04,5.38550000e+04,5.32470000e+04,5.36950000e+04,5.35830000e+04,5.39030000e+04,5.35830000e+04,5.32470000e+04,5.29750000e+04,5.35350000e+04,5.32950000e+04,5.36950000e+04,5.42870000e+04,5.35830000e+04,5.34870000e+04,5.33750000e+04,5.39510000e+04,5.37430000e+04,5.33750000e+04,5.34870000e+04,5.36950000e+04,5.35350000e+04,5.36950000e+04,5.33750000e+04,5.35830000e+04,5.31990000e+04,5.27030000e+04,5.30870000e+04,5.32950000e+04,5.30230000e+04,5.32470000e+04,5.32950000e+04,5.34230000e+04,5.37430000e+04,5.34870000e+04,5.34230000e+04,5.30230000e+04,5.38550000e+04,5.35830000e+04,5.32950000e+04,5.34870000e+04,5.30870000e+04,5.32470000e+04,5.33750000e+04,5.37910000e+04,5.36470000e+04,5.31350000e+04,5.31990000e+04,5.36470000e+04,5.35830000e+04,5.35830000e+04,5.29750000e+04,5.32470000e+04,5.30870000e+04,5.39510000e+04,5.35830000e+04,5.35350000e+04,5.37910000e+04,5.30230000e+04,5.32950000e+04,5.37910000e+04,5.31990000e+04,5.33750000e+04,5.30230000e+04,5.34870000e+04,5.36470000e+04,5.36470000e+04,5.36950000e+04,5.34230000e+04,5.35350000e+04,5.31350000e+04,5.34230000e+04,5.40310000e+04,5.32470000e+04,5.36470000e+04,5.34230000e+04,5.35830000e+04,5.29750000e+04,5.32950000e+04,5.33750000e+04,5.34870000e+04,5.33750000e+04,5.36470000e+04,5.34870000e+04,5.34230000e+04,5.29750000e+04,5.37910000e+04,5.29750000e+04,5.31990000e+04,5.35350000e+04
5.37910000e+04,5.34230000e+04,5.39030000e+04,5.38550000e+04,5.37910000e+04,5.35350000e+04,5.36950000e+04,5.38550000e+04,5.37910000e+04,5.37910000e+04,5.40790000e+04,5.36950000e+04,5.36950000e+04,5.35350000e+04,5.36950000e+04,5.39030000e+04,5.31990000e+04,5.36470000e+04,5.34870000e+04,5.34870000e+04,5.34230000e+04,5.35830000e+04,5.32950000e+04,5.32950000e+04,5.38550000e+04,5.35830000e+04,5.36470000e+04,5.36470000e+04,5.31350000e+04,5.34230000e+04,5.39510000e+04,5.37910000e+04,5.36470000e+04,5.36470000e+04,5.37910000e+04,5.35350000e+04,5.35830000e+04,5.33750000e+04,5.40310000e+04,5.37430000e+04,5.34230000e+04,5.34230000e+04,5.36950000e+04,5.34870000e+04,5.35830000e+04,5.34870000e+04,5.37910000e+04,5.37430000e+04,5.31350000e+04,5.38550000e+04,5.38550000e+04,5.34870000e+04,5.32470000e+04,5.32950000e+04,5.36470000e+04,5.37430000e+04,5.38550000e+04,5.32470000e+04,5.33750000e+04,5.33750000e+04,5.29270000e+04,5.32470000e+04,5.35830000e+04,5.34230000e+04,5.33750000e+04,5.35830000e+04,5.34230000e+04,5.34870000e+04,5.32950000e+04,5.31990000e+04,5.34230000e+04,5.32470000e+04,5.32470000e+04,5.36470000e+04,5.35830000e+04,5.29270000e+04,5.34230000e+04,5.32470000e+04,5.35830000e+04,5.33750000e+04,5.28150000e+04,5.37430000e+04,5.33750000e+04,5.32470000e+04,5.31350000e+04,5.32950000e+04,5.32470000e+04,5.36470000e+04,5.34230000e+04,5.35830000e+04,5.29750000e+04,5.39030000e+04,5.30230000e+04,5.30870000e+04,5.35350000e+04,5.36950000e+04,5.36470000e+04,5.34230000e+04,5.35830000e+04,5.41270000e+04,5.35350000e+04,5.35830000e+04,5.31350000e+04,5.32950000e+04,5.42390000e+04,5.37910000e+04,5.35830000e+04,5.34870000e+04,5.35350000e+04,5.32950000e+04,5.40310000e+04,5.38550000e+04,5.35350000e+04,5.32470000e+04,5.35350000e+04,5.29750000e+04,5.35830000e+04,5.33750000e+04,5.38550000e+04,5.32950000e+04,5.31350000e+04,5.35350000e+04
